Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
4.2,-0.029,2.17,-0.46,-0.38,120,52,   -53,0.0,0.24,0.77,1.7,18.0,6.0,135,81,   -45,0.096,0.2,0.27,1.3,119,38,51,7.1,0.16,0.4,0.28,1.3,98,45,50,8.1,0.15,0.42,0.58,94,46,53,8.4,0.52,0.69,0.4,0.8,69,51,56,3,Lupus,1
0.0,0.0068,0.18,0.077,-0.017,45,36,   -62,0.0,0.082,0.12,0.33,0.69,13.1,38,31,   -11,0.14,0.14,0.17,0.23,26,18,89,16.7,0.18,0.17,0.2,0.26,33,25,85,19.0,0.14,0.13,0.19,46,36,84,20.1,0.57,0.19,0.2,3.0,34,18,85,3,Lupus,1
0.0,0.017,0.45,0.3,-0.54,95,84,    50,0.0,0.044,0.07,0.24,1.5,21.2,102,36,    -3,0.32,0.33,0.95,4.1,85,48,7,26.7,0.37,0.37,0.65,2.6,83,47,8,32.8,0.28,0.28,1.0,93,51,-13,39.1,0.95,0.35,0.7,2.7,92,47,10,3,Lupus,1
1.4,-0.013,-0.65,-0.18,-0.032,63,45,   -32,0.0,0.051,0.09,0.28,0.72,8.3,56,47,    -5,0.16,0.21,0.26,0.48,37,21,-43,8.9,0.16,0.21,0.21,0.34,41,30,-49,7.4,0.12,0.19,0.15,45,36,86,10.4,0.47,0.32,0.2,1.5,38,24,-44,3,Lupus,1
0.0,0.0029,0.1,0.045,-0.083,87,50,     8,0.0,0.055,0.1,0.33,0.57,4.9,63,61,   -78,0.087,0.11,0.18,0.31,55,25,27,7.3,0.14,0.19,0.21,0.48,51,40,34,7.2,0.13,0.19,0.21,55,36,34,10.2,0.42,0.28,0.3,1.5,48,33,59,2,Lupus,1
0.0,0.018,0.37,0.19,0.042,45,34,   -72,0.0,0.037,0.06,0.16,0.14,7.0,38,37,    84,0.16,0.21,0.19,0.28,25,18,-43,6.7,0.12,0.18,0.14,0.18,33,25,-56,5.6,0.098,0.18,0.12,41,36,-89,7.6,0.37,0.32,0.1,1.2,25,18,-66,3,Lupus,1
0.0,0.031,0.59,0.54,0.83,91,86,   -27,0.0,0.014,0.03,0.1,1.0,7.4,102,92,     8,0.14,0.18,0.43,1.7,82,53,-82,7.7,0.13,0.16,0.22,0.73,75,41,-53,8.8,0.13,0.18,0.3,69,39,-56,10.1,0.44,0.28,0.3,1.6,72,39,-73,3,Lupus,1
0.5,-0.005,-0.2,-0.071,-0.12,74,43,     8,0.0,0.042,0.07,0.27,0.52,5.5,72,69,   -30,0.12,0.16,0.31,0.81,53,36,27,5.8,0.092,0.12,0.13,0.3,64,29,12,6.0,0.12,0.19,0.23,50,42,19,7.4,0.34,0.28,0.3,1.2,54,52,-16,3,Lupus,1
0.0,-0.031,52.89,-0.56,-1.2,170,83,   -11,6.3,0.11,0.22,0.82,7.4,9.7,163,98,    69,0.25,0.31,0.84,7.9,125,79,-67,11.5,0.28,0.37,0.53,3.9,103,66,-78,13.2,0.26,0.38,1.8,108,66,-82,16.4,0.86,0.61,0.8,1.4,99,76,-75,4,Lupus,1
0.0,0.027,0.51,0.29,-0.023,43,34,    84,0.0,0.074,0.11,0.29,0.26,5.1,40,28,   -33,0.09,0.1,0.17,0.26,37,27,37,5.3,0.12,0.13,0.15,0.21,39,29,28,5.7,0.12,0.16,0.2,59,48,9,8.7,0.4,0.2,0.2,2.0,43,22,-9,3,Lupus,1
1.7,-0.014,-0.89,-0.1,0.0034,47,18,    -5,0.0,0.043,0.08,0.22,0.46,6.4,49,45,    42,0.14,0.16,0.25,0.44,38,24,-71,6.4,0.13,0.16,0.16,0.24,44,25,-78,4.8,0.081,0.11,0.1,42,36,-88,7.1,0.34,0.21,0.1,1.6,37,22,-83,2,Lupus,1
0.0,0.0047,0.15,0.083,0.55,122,74,    87,0.0,0.097,0.12,0.69,2.3,7.0,111,99,    20,0.22,0.22,0.7,3.9,93,61,42,9.1,0.25,0.26,0.47,2.5,91,59,43,10.4,0.28,0.33,1.4,83,64,40,15.7,0.62,0.26,0.5,2.4,105,46,43,3,Lupus,1
0.0,0.0031,0.12,0.0034,0.13,8,8,    90,0.0,0.1,0.16,0.42,0.25,6.5,40,32,    45,0.14,0.17,0.16,0.19,25,18,-41,5.8,0.1,0.14,0.11,0.13,30,25,-43,0.0,0.05,0.07,0.047,36,36,-44,6.6,0.36,0.24,0.1,1.5,29,18,-58,2,Lupus,1
0.0,0.0066,0.22,0.11,0.25,81,74,    71,7.2,0.14,0.18,0.54,0.93,10.7,73,22,   -30,0.28,0.28,0.65,1.8,48,32,-5,16.8,0.41,0.41,0.6,1.5,50,34,-9,17.0,0.28,0.29,0.6,57,40,-1,16.9,0.84,0.39,0.5,2.1,50,36,21,4,Lupus,1
0.0,0.0083,0.23,0.077,0.067,34,31,   -65,5.1,0.0074,0.01,0.018,0.044,11.1,38,15,    -5,0.22,0.19,0.28,0.4,27,18,-4,11.5,0.24,0.24,0.24,0.29,25,25,78,7.8,0.18,0.18,0.19,36,36,-29,13.0,0.71,0.3,0.2,2.4,23,18,-9,4,Lupus,1
0.0,0.0014,0.05,0.013,0.19,101,19,     6,0.0,0.058,0.07,0.37,0.91,9.2,74,63,   -74,0.17,0.14,0.37,0.9,90,25,-75,11.0,0.22,0.2,0.33,0.8,86,29,-78,10.6,0.22,0.24,0.53,89,36,-81,15.7,0.43,0.15,0.2,2.9,86,22,-69,3,Lupus,1
1.9,-0.016,-0.8,-0.11,0.0074,52,16,   -54,0.0,0.056,0.07,0.31,0.6,5.9,53,48,    88,0.11,0.08,0.19,0.4,50,21,-61,9.0,0.15,0.11,0.19,0.32,49,25,-63,9.7,0.18,0.15,0.21,50,36,-62,11.3,0.55,0.16,0.3,3.5,47,22,-63,3,Lupus,1
0.4,-0.0048,-0.22,-0.037,0.045,74,16,   -90,9.5,0.12,0.17,0.7,2.0,22.4,67,54,    -8,0.39,0.28,0.72,1.5,50,22,-40,33.7,0.63,0.46,0.81,1.6,44,26,-44,37.8,0.72,0.69,1.8,52,50,43,65.8,2.7,0.71,1.2,3.8,44,21,-51,4,Lupus,2
0.0,0.017,0.38,0.31,0.1,101,95,    85,4.7,0.083,0.16,0.55,2.4,8.8,95,65,   -12,0.21,0.28,0.56,2.0,69,40,33,10.1,0.21,0.32,0.36,1.3,68,44,24,10.9,0.2,0.34,0.59,68,47,26,14.0,0.66,0.55,0.5,1.2,67,45,32,3,Lupus,1
1.6,-0.016,-0.6,-0.23,-0.23,67,48,   -75,0.0,0.07,0.08,0.42,0.55,6.3,66,57,   -10,0.15,0.1,0.28,0.53,53,22,-84,14.2,0.3,0.21,0.41,0.83,52,29,-81,18.9,0.35,0.3,0.65,63,36,-83,23.3,1.11,0.33,0.6,3.3,46,28,-84,3,Lupus,2
3.4,-0.02,-1.43,-0.14,-0.00037,37,18,    34,1.9,-0.049,-0.06,-0.15,0.19,7.4,43,19,    80,0.11,0.08,0.16,0.23,33,19,-41,7.3,0.13,0.1,0.14,0.15,30,25,-51,0.0,0.076,0.05,0.054,37,36,86,9.5,0.42,0.13,0.1,3.3,27,19,-30,2,Lupus,1
0.0,0.0056,0.13,0.078,-0.33,55,49,    -7,0.0,6.4e-18,0.0,3.4e-17,1.1e-16,6.8,52,47,    79,0.26,0.2,0.62,1.3,49,35,-75,10.0,0.33,0.25,0.5,0.87,54,35,42,13.3,0.23,0.18,0.32,44,36,-90,19.0,1.27,0.42,0.6,3.0,50,22,81,3,Lupus,2
0.0,0.0039,0.14,0.07,1.8,118,89,   -60,0.0,0.17,0.16,1.2,3.5,8.3,98,83,    59,0.34,0.24,0.97,3.6,61,52,31,12.7,0.42,0.3,0.73,2.9,64,51,33,16.5,0.37,0.28,1.4,68,56,8,27.5,1.67,0.51,1.3,3.3,61,55,-4,3,Lupus,1
0.0,0.003,0.06,0.05,-0.58,87,71,    14,0.0,0.038,0.04,0.25,0.13,7.7,76,69,   -61,0.15,0.09,0.34,0.81,51,31,-42,12.0,0.24,0.14,0.38,0.98,53,39,-40,13.1,0.24,0.14,0.51,46,44,71,24.4,1.02,0.23,0.7,4.4,54,44,-55,3,Lupus,1
0.0,0.002,0.02,0.033,0.21,90,62,   -31,0.0,0.069,0.05,0.41,0.99,20.4,62,59,    41,0.47,0.21,0.9,1.8,48,24,-36,36.2,0.67,0.29,0.9,1.7,51,27,-45,39.7,0.81,0.38,1.2,49,36,-40,79.9,3.8,0.68,2.2,5.6,49,31,-47,3,Lupus,2
0.0,0.042,0.58,0.55,-0.046,53,42,    86,6.7,0.015,0.02,0.055,0.41,12.3,53,23,    59,0.23,0.19,0.38,0.64,43,19,-88,13.8,0.26,0.22,0.32,0.5,43,25,-86,10.6,0.12,0.11,0.12,50,36,89,14.5,0.58,0.24,0.3,2.4,46,21,-86,4,Lupus,1
0.0,0.025,0.15,0.4,0.86,73,65,    16,23.9,0.43,0.27,2.3,7.2,31.3,53,48,   -50,0.79,0.3,1.8,4.4,47,32,-41,35.8,0.88,0.35,1.2,2.7,43,31,-39,39.3,0.78,0.34,1.4,47,38,-40,57.2,2.64,0.46,1.4,5.8,42,27,-48,4,Lupus,1
0.0,0.014,0.24,0.2,-0.11,57,54,    48,4.9,0.027,0.03,0.11,0.31,8.5,64,24,    52,0.13,0.12,0.32,0.69,44,37,-85,8.6,0.14,0.13,0.18,0.3,38,29,81,5.9,0.074,0.08,0.078,49,36,59,8.8,0.37,0.18,0.2,2.1,38,33,83,3,Lupus,1
3.1,-0.03,-0.47,-0.17,0.0016,28,18,   -84,6.2,0.19,0.1,0.45,0.33,43.1,25,19,   -57,1.0,0.25,1.6,2.2,32,21,-19,104.2,1.9,0.45,2.2,2.9,37,25,-7,153.9,1.9,0.54,2.9,50,36,-1,159.9,8.94,0.62,3.1,14.5,28,20,-3,4,Lupus,2
4.1,-0.034,-0.7,-0.25,0.0074,47,18,   -56,10.9,0.25,0.15,0.6,0.58,51.2,38,15,   -68,1.2,0.34,1.9,3.2,30,24,-75,99.5,2.3,0.64,2.6,3.9,32,25,-78,130.0,2.0,0.6,2.5,38,36,58,242.0,11.7,0.87,4.8,13.5,30,24,-73,4,Lupus,2
0.2,-0.0023,-0.06,-0.038,0.64,128,57,   -72,5.5,0.16,0.18,0.97,2.5,12.8,91,45,   -67,0.31,0.23,0.97,4.6,96,50,-63,19.0,0.37,0.27,0.65,2.8,99,47,-62,20.4,0.36,0.28,1.2,90,43,-65,26.7,1.18,0.43,0.9,2.7,87,48,-61,4,Lupus,1
0.3,-0.0039,-0.05,-0.043,0.31,61,27,    74,25.7,0.42,0.25,1.8,3.6,39.1,42,32,    12,0.87,0.33,1.8,4.0,38,32,28,39.0,0.77,0.29,1.0,1.9,39,30,43,31.8,0.51,0.2,0.67,45,36,42,43.8,2.21,0.34,1.1,6.5,39,24,34,4,Lupus,1
0.0,0.0011,0.02,0.017,0.3,90,48,   -29,12.0,0.22,0.18,0.95,2.0,44.8,52,29,   -36,1.0,0.45,2.2,4.9,46,29,-22,74.7,1.4,0.49,1.9,3.8,50,29,-14,87.8,1.8,0.71,2.9,49,36,-19,165.7,7.59,0.81,4.3,9.3,48,28,-11,4,Lupus,2
0.0,0.036,0.44,0.38,-0.12,43,32,   -75,5.3,0.12,0.13,0.35,0.4,33.5,44,17,   -45,0.67,0.33,1.0,1.6,39,20,2,65.2,1.5,0.68,2.0,2.9,44,26,-10,78.8,1.8,0.85,2.2,37,36,-17,191.5,9.68,0.99,4.5,9.7,41,23,0,4,Lupus,2
0.0,0.012,0.24,0.19,-0.32,64,58,    88,0.0,0.055,0.05,0.32,0.52,23.9,59,52,    64,0.65,0.32,1.2,2.1,44,25,47,68.5,1.6,0.74,2.1,3.5,40,29,40,103.6,2.2,1.05,3.1,40,36,34,255.6,13.86,1.7,6.8,8.1,37,26,36,3,Lupus,2
0.0,0.003,0.08,0.03,-0.098,45,30,   -39,0.0,0.048,0.05,0.2,0.73,20.7,40,33,    13,0.36,0.21,0.55,0.72,34,20,72,25.8,0.45,0.22,0.52,0.64,37,25,79,15.0,0.48,0.27,0.56,38,36,-89,26.4,1.89,0.28,0.7,6.7,29,22,-86,3,Lupus,2
7.2,-0.058,3.45,-0.19,-0.058,35,8,   -43,0.0,0.01,0.01,0.04,0.23,9.4,40,28,   -28,0.14,0.09,0.15,0.17,22,18,-25,14.9,0.21,0.12,0.23,0.21,30,25,-27,12.4,0.18,0.11,0.13,40,36,-24,26.8,1.09,0.2,0.4,5.3,27,18,-18,3,Lupus,2
0.0,0.0097,0.2,0.1,0.0042,43,33,   -17,5.4,0.022,0.03,0.054,0.088,15.6,31,17,   -87,0.5,0.33,0.71,1.1,25,23,-53,19.1,0.76,0.5,0.91,1.3,32,29,-11,23.2,0.7,0.47,0.8,36,36,23,30.0,2.83,0.53,1.2,5.4,29,26,-13,4,Lupus,2
0.0,0.017,0.35,0.33,1.9,144,135,    80,17.6,0.31,0.38,2.2,20.0,29.1,118,90,   -25,0.73,0.44,2.4,18.0,109,65,-35,39.6,1.1,0.71,2.1,13.0,94,63,-45,56.1,1.2,0.86,6.5,85,67,-50,79.1,4.3,0.84,3.6,5.1,95,59,-41,4,Lupus,2
0.0,-0.034,453.74,-0.48,0.33,79,41,    72,5.1,0.12,0.15,0.57,0.83,9.0,66,30,   -56,0.1,0.07,0.22,0.49,72,25,-50,11.7,0.19,0.13,0.27,0.55,51,32,-48,11.2,0.17,0.13,0.25,40,36,-24,13.7,0.57,0.16,0.3,3.7,44,32,-18,4,Lupus,1
0.0,0.016,0.29,0.26,0.034,65,62,   -47,0.0,0.023,0.03,0.14,0.017,9.9,68,56,     3,0.17,0.1,0.31,0.61,54,22,-1,17.9,0.35,0.21,0.46,0.92,53,26,-10,27.2,0.48,0.32,0.84,60,36,-10,43.0,1.8,0.36,0.9,5.0,51,25,-11,3,Lupus,2
0.0,0.015,0.29,0.27,-0.7,88,85,   -50,0.0,9.4e-05,0.0,0.00067,0.61,5.0,114,105,   -88,0.085,0.07,0.23,0.67,60,43,73,8.2,0.14,0.11,0.23,0.58,52,41,-89,9.0,0.14,0.11,0.27,48,41,70,11.7,0.56,0.17,0.4,3.3,53,46,69,2,Lupus,1
0.0,0.0034,0.08,0.04,0.19,51,35,   -31,0.0,0.093,0.1,0.43,0.42,11.5,44,37,    19,0.23,0.15,0.34,0.44,37,18,0,16.5,0.34,0.21,0.41,0.47,38,25,-4,28.4,0.56,0.38,0.48,37,36,-8,44.3,2.06,0.42,0.7,4.9,28,18,-29,3,Lupus,2
0.0,0.0021,0.05,0.031,-0.17,56,53,   -82,0.0,0.06,0.07,0.31,0.64,15.4,52,42,    87,0.26,0.18,0.4,0.62,32,21,-20,25.3,0.5,0.34,0.56,0.74,31,25,-15,34.4,0.54,0.4,0.54,36,36,-10,63.6,2.69,0.67,1.0,4.0,31,20,-13,3,Lupus,2
0.0,0.0089,0.18,0.14,-0.22,65,59,    90,0.0,0.045,0.05,0.27,1.0,19.9,67,58,    53,0.39,0.28,0.74,1.5,43,24,-20,29.7,0.62,0.43,0.76,1.3,41,25,-20,37.0,0.65,0.5,0.95,49,36,-17,65.4,3.08,0.82,1.4,3.8,40,24,-19,3,Lupus,2
1.0,-0.011,-0.37,-0.2,-0.94,158,70,    41,0.0,0.026,0.03,0.2,5.8,10.4,170,161,    63,0.28,0.2,0.95,8.2,131,72,68,18.0,0.38,0.25,0.71,4.6,123,54,76,25.2,0.44,0.31,2.6,120,55,79,44.1,2.23,0.58,1.8,3.8,100,47,83,3,Lupus,1
0.0,0.019,0.34,0.22,-0.11,43,37,   -50,0.0,0.05,0.06,0.24,0.66,12.2,46,37,   -30,0.22,0.15,0.34,0.53,37,19,-18,14.0,0.29,0.2,0.35,0.43,39,25,-21,15.4,0.29,0.21,0.31,45,36,-11,23.6,1.01,0.24,0.4,4.1,34,18,-18,3,Lupus,1
0.0,0.019,0.37,0.35,1.2,100,99,    -2,5.1,0.033,0.05,0.19,1.2,7.3,104,44,    45,0.24,0.3,0.63,2.2,62,39,46,8.6,0.18,0.25,0.3,1.1,70,43,34,9.2,0.19,0.31,0.55,58,44,33,10.3,0.5,0.41,0.3,1.2,56,37,28,4,Lupus,1
0.0,0.019,0.4,0.26,0.31,52,46,    90,0.0,0.062,0.07,0.33,0.83,12.7,56,43,   -17,0.23,0.14,0.4,0.67,37,24,-13,13.3,0.29,0.17,0.35,0.55,36,28,6,17.0,0.33,0.23,0.41,40,37,25,22.4,0.79,0.15,0.3,5.3,38,20,38,3,Lupus,2
1.3,-0.013,-0.66,-0.12,-0.011,38,29,   -66,0.0,0.056,0.07,0.26,0.51,10.0,43,37,   -49,0.15,0.13,0.2,0.27,33,18,-56,8.7,0.16,0.15,0.19,0.24,42,25,-58,7.7,0.12,0.13,0.14,47,36,-64,10.6,0.42,0.18,0.2,2.4,30,19,-62,3,Lupus,1
0.9,-0.0098,-0.31,-0.13,-0.005,58,42,    14,0.0,0.012,0.01,0.07,0.45,16.7,68,48,    48,0.34,0.2,0.53,0.9,38,20,29,28.9,0.57,0.32,0.72,1.3,38,28,30,32.4,0.58,0.34,0.83,44,36,45,74.1,3.15,0.56,1.5,5.6,38,24,24,3,Lupus,2
0.0,0.027,0.42,0.41,0.24,70,59,   -53,0.0,0.084,0.09,0.51,1.2,6.7,63,62,   -54,0.15,0.1,0.29,0.53,53,24,-28,9.0,0.19,0.12,0.25,0.44,52,27,-34,10.9,0.18,0.13,0.22,46,36,-37,12.7,0.65,0.17,0.3,4.0,49,23,-33,3,Lupus,1
0.0,0.015,0.3,0.2,0.21,48,45,    28,12.2,0.31,0.35,0.91,1.2,26.9,34,21,   -63,0.49,0.31,0.75,1.2,33,21,-48,23.3,0.46,0.28,0.54,0.79,36,25,-39,19.2,0.38,0.24,0.46,39,36,-24,29.7,1.39,0.3,0.5,4.7,35,19,-30,4,Lupus,1
0.0,0.039,0.45,0.45,0.2,45,37,   -21,14.9,0.29,0.28,0.8,0.79,21.2,34,19,    40,0.39,0.25,0.57,0.83,28,22,50,16.2,0.29,0.19,0.31,0.4,29,25,73,8.8,0.13,0.09,0.097,42,36,-87,12.2,0.52,0.16,0.2,3.2,36,18,-75,4,Lupus,1
0.0,0.012,0.21,0.19,0.5,74,66,   -51,5.8,0.059,0.08,0.33,0.97,7.8,69,43,    78,0.17,0.16,0.41,1.0,57,34,72,7.7,0.12,0.12,0.19,0.39,80,29,-76,7.2,0.12,0.13,0.24,62,38,77,8.6,0.36,0.17,0.2,2.0,55,43,20,4,Lupus,1
0.0,-0.067,-23.42,-0.36,-0.094,64,11,    80,8.7,0.1,0.12,0.46,1.1,13.8,53,31,    33,0.24,0.19,0.4,0.68,36,22,28,11.8,0.18,0.15,0.22,0.32,39,25,30,7.7,0.12,0.12,0.13,36,36,20,11.1,0.48,0.21,0.2,2.3,38,28,56,4,Lupus,1
0.0,0.024,0.45,0.29,0.38,45,39,   -23,0.0,0.0038,0.0,0.018,0.14,7.4,47,34,   -68,0.16,0.1,0.26,0.42,43,19,-68,11.6,0.21,0.13,0.26,0.38,40,26,-57,14.5,0.31,0.2,0.37,36,36,-32,22.2,0.86,0.17,0.4,5.0,46,21,-24,3,Lupus,2
12.4,-0.052,6.97,-0.81,0.2,157,45,   -74,7.8,0.17,0.26,1.2,9.3,10.9,126,96,    52,0.37,0.4,1.2,8.2,96,68,49,15.4,0.42,0.47,0.79,5.4,85,71,54,17.3,0.38,0.45,2.3,82,73,66,21.8,1.32,0.79,1.1,1.7,81,73,49,5,Lupus,1
0.0,0.024,0.39,0.19,0.017,33,24,    40,8.7,0.27,0.31,0.55,0.54,15.6,23,18,   -89,0.25,0.18,0.29,0.33,25,18,89,9.8,0.14,0.1,0.14,0.1,25,25,84,0.0,3.5e-19,0.0,-0.00058,36,36,70,10.0,0.18,0.05,0.1,3.3,27,18,-71,3,Lupus,1
0.0,0.047,0.82,0.78,2.7,80,71,   -57,0.0,0.29,0.6,1.8,1.2,5.7,96,49,   -42,0.12,0.22,0.31,0.86,53,36,8,7.7,0.13,0.23,0.19,0.43,60,31,17,7.4,0.13,0.27,0.25,60,36,19,9.2,0.37,0.39,0.2,0.9,64,30,23,3,Lupus,1
6.7,-0.039,-3.73,-0.22,0.0037,36,14,    68,0.0,-0.0063,-0.01,-0.01,0.19,8.0,22,14,    -8,0.17,0.16,0.32,0.6,34,30,33,11.1,0.19,0.19,0.24,0.37,37,28,29,9.4,0.18,0.2,0.19,36,36,45,14.6,0.68,0.33,0.3,2.1,27,25,-10,4,Lupus,2
0.0,0.00016,0.0,0.00017,-0.31,8,8,    90,0.0,0.093,0.12,0.33,0.34,7.5,34,28,   -26,0.15,0.13,0.21,0.29,35,18,-7,9.0,0.18,0.18,0.22,0.29,39,25,-7,5.2,0.16,0.18,0.2,42,36,-21,9.3,0.43,0.18,0.2,2.4,35,19,-13,3,Lupus,1
2.0,-0.021,-0.77,-0.24,-0.077,65,30,   -51,7.9,0.18,0.34,0.47,0.66,10.5,36,17,    15,0.25,0.33,0.63,1.7,65,33,87,10.4,0.23,0.32,0.37,0.91,70,35,82,10.0,0.25,0.41,0.51,69,38,-88,10.9,0.55,0.42,0.4,1.3,59,36,71,4,Lupus,1
1.5,-0.014,-0.58,-0.22,0.018,81,59,     1,0.0,0.16,0.19,1.0,1.3,10.8,70,61,    57,0.22,0.2,0.52,1.4,54,32,-26,12.1,0.25,0.22,0.38,0.92,58,33,-23,14.1,0.26,0.26,0.53,58,38,-28,17.2,0.78,0.29,0.5,2.7,59,29,-14,3,Lupus,1
0.0,0.0048,0.12,0.095,3.0,224,167,   -83,8.3,0.15,0.29,1.1,17.0,8.9,185,140,   -61,0.42,0.59,1.4,10.0,104,56,-75,10.9,0.46,0.71,0.84,5.7,98,54,-75,13.3,0.38,0.68,2.6,103,58,-66,15.2,1.33,1.18,1.0,1.1,92,44,-74,4,Lupus,1
2.5,-0.021,-0.92,-0.34,-0.027,116,56,    44,1.4,-0.033,-0.04,-0.22,0.029,5.3,106,62,   -47,0.13,0.1,0.4,2.0,94,48,7,11.4,0.25,0.19,0.44,1.9,86,46,8,15.0,0.3,0.25,1.2,83,52,10,23.6,1.22,0.4,0.9,3.0,70,46,17,3,Lupus,2
0.0,0.039,0.49,0.74,1.1,146,130,   -35,0.0,-0.12,-0.14,-0.43,-0.22,12.8,144,17,   -25,0.34,0.29,1.1,8.8,104,70,79,18.1,0.45,0.37,0.86,6.4,108,68,77,22.0,0.45,0.41,3.1,108,69,78,27.4,1.42,0.5,1.2,2.8,104,58,77,3,Lupus,2
0.0,0.0064,0.14,0.093,0.69,66,49,    44,0.0,0.051,0.06,0.28,0.35,6.3,54,50,    85,0.098,0.07,0.16,0.27,46,19,56,8.1,0.18,0.13,0.25,0.47,39,32,45,9.9,0.19,0.14,0.25,42,36,42,15.4,0.67,0.18,0.3,3.7,33,23,-20,3,Lupus,2
0.0,0.012,0.22,0.24,1.4,186,177,   -24,0.0,0.075,0.09,0.57,6.3,5.1,185,163,   -75,0.16,0.14,0.5,3.5,128,52,-40,6.5,0.19,0.17,0.35,2.6,124,55,-29,7.7,0.17,0.17,1.2,130,56,-31,10.4,0.81,0.42,0.7,1.9,105,74,-26,3,Lupus,1
0.0,0.028,0.44,0.34,0.31,47,39,    85,6.6,0.12,0.17,0.4,0.37,11.4,41,21,   -59,0.22,0.21,0.3,0.49,26,21,-58,10.8,0.22,0.22,0.27,0.42,32,29,17,9.9,0.14,0.16,0.17,39,36,-5,13.1,0.62,0.29,0.2,2.1,28,20,-74,4,Lupus,1
0.0,0.0018,0.05,0.0033,0.068,15,8,    31,0.0,0.055,0.08,0.22,0.2,7.0,37,31,   -37,0.11,0.12,0.13,0.15,24,18,-57,6.2,0.1,0.12,0.12,0.1,30,25,81,6.8,0.11,0.14,0.1,43,36,73,8.7,0.39,0.21,0.1,1.8,24,18,57,3,Lupus,1
0.4,-0.0036,-0.14,-0.019,0.19,44,13,   -35,5.2,0.1,0.13,0.49,0.87,8.2,51,38,    18,0.17,0.15,0.33,0.67,34,29,-1,8.3,0.15,0.13,0.19,0.34,39,29,-11,8.3,0.12,0.12,0.15,43,36,-22,9.6,0.43,0.18,0.2,2.4,39,28,-30,4,Lupus,1
0.0,0.035,0.46,0.41,-0.17,43,41,    -7,0.0,0.1,0.12,0.46,0.55,8.1,40,37,    26,0.17,0.13,0.23,0.35,28,20,18,7.9,0.14,0.11,0.16,0.22,36,25,8,7.7,0.098,0.09,0.14,52,38,-1,10.1,0.45,0.16,0.2,2.7,32,20,7,3,Lupus,1
0.0,0.0076,0.2,0.14,0.53,114,108,   -69,0.0,0.08,0.13,0.58,4.7,5.5,117,112,    61,0.092,0.1,0.29,1.4,106,50,68,7.5,0.12,0.14,0.23,1.1,98,52,68,8.1,0.12,0.16,0.6,96,60,60,9.2,0.34,0.2,0.3,1.7,101,65,57,3,Lupus,1
0.0,0.0052,0.13,0.033,0.036,30,20,     4,0.0,0.078,0.09,0.29,0.31,10.6,34,31,   -22,0.18,0.14,0.21,0.26,25,18,-54,8.7,0.14,0.12,0.15,0.14,28,25,-41,5.1,0.083,0.07,0.092,47,36,-68,10.7,0.46,0.17,0.2,2.8,28,18,-44,3,Lupus,1
0.0,0.0072,0.15,0.12,-0.24,80,76,    53,0.0,0.045,0.05,0.29,0.8,5.8,78,74,    15,0.11,0.09,0.26,0.58,57,29,69,7.9,0.13,0.1,0.18,0.37,53,31,70,8.2,0.16,0.14,0.3,53,40,49,12.6,0.54,0.19,0.3,2.9,51,33,-89,3,Lupus,1
0.0,0.0063,0.12,0.038,0.0026,26,20,    29,0.0,0.18,0.21,0.5,0.41,5.5,27,23,   -44,0.1,0.09,0.1,0.097,19,18,-27,6.2,0.095,0.1,0.094,0.098,25,25,-19,4.8,0.069,0.08,0.068,36,36,-45,6.9,0.32,0.16,0.1,2.0,18,18,-35,2,Lupus,2
0.0,0.0034,0.08,0.048,0.24,59,48,    31,0.0,0.032,0.04,0.19,0.83,7.3,65,57,    53,0.13,0.11,0.28,0.56,41,31,59,8.0,0.14,0.12,0.19,0.35,41,31,83,7.1,0.1,0.1,0.14,43,38,73,7.7,0.39,0.15,0.2,2.6,41,27,-90,3,Lupus,1
0.0,0.049,0.61,0.67,0.17,58,44,    32,0.0,0.049,0.06,0.27,0.65,7.0,58,48,    77,0.063,0.05,0.12,0.26,61,22,-86,7.0,0.11,0.1,0.14,0.2,41,26,-60,6.0,0.085,0.09,0.074,42,36,-66,7.0,0.25,0.11,0.1,2.3,41,31,-62,3,Lupus,1
0.0,0.033,0.47,0.59,0.75,94,88,   -51,0.0,0.034,0.04,0.24,1.7,5.1,98,88,    -9,0.1,0.09,0.26,0.79,81,30,56,6.8,0.14,0.12,0.22,0.67,76,37,53,8.2,0.16,0.16,0.53,70,51,35,8.5,0.52,0.22,0.4,2.4,70,51,46,3,Lupus,1
2.1,-0.019,-1.06,-0.36,0.062,227,138,      ,5.7,0.1,0.15,0.76,16.0,5.7,214,180,    30,0.16,0.2,0.57,8.0,178,94,3,7.3,0.2,0.31,0.4,5.0,130,95,24,8.8,0.21,0.36,2.4,135,94,23,10.9,0.69,0.57,0.6,1.2,142,92,27,4,Lupus,1
